"uniqueID","form","NUMBER","LABEL","ENGLISH","SC","V","K","TC","TG","SKIP","repeatability","REPEATABILITY.QUESTION","REPEATABILITY.SKIP","REPEATABILITY.NUMBER"
NA,"MOSAAIC Exam Survey (65+)",NA,"PFX0.3","No difficulty","No difficulty","No difficulty","No difficulty","No difficulty","No difficulty",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PFX0.4","Some difficulty","Some difficulty","Some difficulty","Some difficulty","Some difficulty","Some difficulty",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PFX0.5","Much difficulty","Much difficulty","Much difficulty","Much difficulty","Much difficulty","Much difficulty",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PFX0.6","Unable to do","Unable to do","Unable to do","Unable to do","Unable to do","Unable to do",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PFX0.7","Don't know or do not do","Don't know or do not do","Don't know or do not do","Don't know or do not do","Don't know or do not do","Don't know or do not do",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","1","FXL1.","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?","Walking for a quarter of a mile or 400m (about 2 or 3 city blocks)?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","2","FXL2.","Walking up 10 steps without resting?","Walking up 10 steps without resting?","Walking up 10 steps without resting?","Walking up 10 steps without resting?","Walking up 10 steps without resting?","Walking up 10 steps without resting?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","3","FXL3.","Stooping, crouching, or kneeling?","Stooping, crouching, or kneeling?","Stooping, crouching, or kneeling?","Stooping, crouching, or kneeling?","Stooping, crouching, or kneeling?","Stooping, crouching, or kneeling?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","4","FXL4.","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?","Lifting or carrying something as heavy as 10 pounds or 4.5kg (like a full bag of groceries)?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","5","FXL5.","Reaching up overhead?","Reaching up overhead?","Reaching up overhead?","Reaching up overhead?","Reaching up overhead?","Reaching up overhead?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","6","FXL6.","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?","Using your fingers to grasp or handle small objects (like picking up a coin off a table or turning a doorknob)?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","7","ADL1.","Walking from one room to another on the same level?","Walking from one room to another on the same level?","Walking from one room to another on the same level?","Walking from one room to another on the same level?","Walking from one room to another on the same level?","Walking from one room to another on the same level?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","8","ADL2.","Getting out of a bed or chair?","Getting out of a bed or chair?","Getting out of a bed or chair?","Getting out of a bed or chair?","Getting out of a bed or chair?","Getting out of a bed or chair?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","9","ADL3.","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?","Eating, including holding utensils, cutting or breaking food into pieces, and drinking from a cup or a bowl?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","10","ADL4.","Dressing yourself, including tying shoes, working zippers, and doing buttons?","Dressing yourself, including tying shoes, working zippers, and doing buttons?","Dressing yourself, including tying shoes, working zippers, and doing buttons?","Dressing yourself, including tying shoes, working zippers, and doing buttons?","Dressing yourself, including tying shoes, working zippers, and doing buttons?","Dressing yourself, including tying shoes, working zippers, and doing buttons?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","11","ADL5.","Bathe or shower?","Bathe or shower?","Bathe or shower?","Bathe or shower?","Bathe or shower?","Bathe or shower?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","12","ADL6.","Using the toilet, including getting to the toilet?","Using the toilet, including getting to the toilet?","Using the toilet, including getting to the toilet?","Using the toilet, including getting to the toilet?","Using the toilet, including getting to the toilet?","Using the toilet, including getting to the toilet?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","13","IADL1.","Managing your money (such as keeping track of your expenses or paying bills)?","Managing your money (such as keeping track of your expenses or paying bills)?","Managing your money (such as keeping track of your expenses or paying bills)?","Managing your money (such as keeping track of your expenses or paying bills)?","Managing your money (such as keeping track of your expenses or paying bills)?","Managing your money (such as keeping track of your expenses or paying bills)?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","14","IADL2.","Doing light housework, like making beds, washing dishes, or tidying your home?","Doing light housework, like making beds, washing dishes, or tidying your home?","Doing light housework, like making beds, washing dishes, or tidying your home?","Doing light housework, like making beds, washing dishes, or tidying your home?","Doing light housework, like making beds, washing dishes, or tidying your home?","Doing light housework, like making beds, washing dishes, or tidying your home?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","15","IADL3.","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?","Doing heavy housework, like scrubbing floors or washing windows, or yard work like raking leaves or mowing?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","16","IADL4.","Preparing your own meals?","Preparing your own meals?","Preparing your own meals?","Preparing your own meals?","Preparing your own meals?","Preparing your own meals?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","17","IADL5.","Running errands outside the home (such as shopping for groceries or personal items)?","Running errands outside the home (such as shopping for groceries or personal items)?","Running errands outside the home (such as shopping for groceries or personal items)?","Running errands outside the home (such as shopping for groceries or personal items)?","Running errands outside the home (such as shopping for groceries or personal items)?","Running errands outside the home (such as shopping for groceries or personal items)?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","18","IADL6.","Doing your own laundry?","Doing your own laundry?","Doing your own laundry?","Doing your own laundry?","Doing your own laundry?","Doing your own laundry?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","19","IADL7.","Using the phone to make calls or send text messages?","Using the phone to make calls or send text messages?","Using the phone to make calls or send text messages?","Using the phone to make calls or send text messages?","Using the phone to make calls or send text messages?","Using the phone to make calls or send text messages?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","20","IADL8.","Managing your medications?","Managing your medications?","Managing your medications?","Managing your medications?","Managing your medications?","Managing your medications?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","21","IADL9.","Driving or using public transportation?","Driving or using public transportation?","Driving or using public transportation?","Driving or using public transportation?","Driving or using public transportation?","Driving or using public transportation?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN0.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, \textbf{skip to question 24}.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, skip to question 24.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, skip to question 24.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, skip to question 24.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, skip to question 24.","If you answered “No difficulty” or “Don’t know or do not do” for all of the tasks in questions 1-21, skip to question 24.",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN0.1","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.","We want to know if pain makes these tasks hard for you. Think about pain that lasts more than 3 months or comes back again and again. Do not count pain from a short-term injury.",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","22","PAIN1.","Does pain make it hard for you to complete or prevent you from doing any of these tasks?","Does pain make it hard for you to complete or prevent you from doing any of these tasks?","Does pain make it hard for you to complete or prevent you from doing any of these tasks?","Does pain make it hard for you to complete or prevent you from doing any of these tasks?","Does pain make it hard for you to complete or prevent you from doing any of these tasks?","Does pain make it hard for you to complete or prevent you from doing any of these tasks?",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN1.1","Yes","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN1.2","No","No","No","No","No","No","\seize{PAIN3.}",NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","22a","PAIN2.","Where is the pain located?","Where is the pain located?","Where is the pain located?","Where is the pain located?","Where is the pain located?","Where is the pain located?","\SATA",NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.1","Back","Back","Back","Back","Back","Back",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.2","Neck","Neck","Neck","Neck","Neck","Neck",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.3","Hip","Hip","Hip","Hip","Hip","Hip",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.4","Shoulder","Shoulder","Shoulder","Shoulder","Shoulder","Shoulder",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.5","Knee","Knee","Knee","Knee","Knee","Knee",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.6","Wrist","Wrist","Wrist","Wrist","Wrist","Wrist",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.7","Foot/Ankle","Foot/Ankle","Foot/Ankle","Foot/Ankle","Foot/Ankle","Foot/Ankle",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.8","Hand/Fingers","Hand/Fingers","Hand/Fingers","Hand/Fingers","Hand/Fingers","Hand/Fingers",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)",NA,"PAIN2.9","Other (specify):","Other (specify):","Other (specify):","Other (specify):","Other (specify):","Other (specify):",NA,NA,NA,NA,NA
NA,"MOSAAIC Exam Survey (65+)","23","PAIN3.","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","For any of the tasks that are hard for you to do or you are unable to do on your own, do you usually (more often than not) use any special equipment or get help?","\SATA",NA,NA,NA,NA
